uspc_class,only_year,cited_num
053,2017,53
054,2016,6
055,2009,4
055,2012,29
055,2014,71
055,2015,385
055,2016,561
055,2017,279
056,2012,8
056,2013,38
056,2014,17
056,2015,42
056,2016,254
056,2017,325
057,2014,3
057,2015,15
057,2016,36
057,2017,9
059,2013,1052
059,2017,9
059,2018,4
060,2009,6
060,2010,3
060,2011,47
060,2012,98
060,2013,1428
060,2014,954
060,2015,2009
060,2016,3881
060,2017,909
060,2018,278
062,2006,1
062,2008,1
062,2009,1
062,2010,57
062,2011,51
062,2012,106
062,2013,63
062,2014,292
062,2015,643
062,2016,1464
062,2017,807
062,2018,59
063,2015,5
063,2016,32
063,2017,3
065,2007,1
065,2010,18
065,2011,19
065,2012,4
065,2014,30
065,2015,194
065,2016,432
065,2017,142
065,2018,2
066,2008,2
066,2013,29
066,2014,30
066,2015,58
066,2016,74
066,2017,32
066,2018,5
068,2009,2
068,2011,1
068,2013,2
068,2014,4
068,2015,29
068,2016,48
068,2017,60
068,2018,3
070,2011,2
070,2012,8
070,2013,7
070,2014,30
070,2015,122
070,2016,226
070,2017,185
070,2018,8
071,2010,1
071,2015,59
071,2016,166
071,2017,66
072,2010,25
072,2011,3
072,2012,31
072,2013,7
072,2014,65
072,2015,181
072,2016,195
072,2017,75
072,2018,2
073,2010,8
073,2011,14
073,2012,7
073,2013,88
073,2014,551
073,2015,1441
073,2016,3417
073,2017,2132
073,2018,98
074,2010,4
074,2011,7
074,2012,10
074,2013,46
074,2014,175
074,2015,511
074,2016,1580
074,2017,400
074,2018,17
075,2011,2
075,2012,1
075,2014,18
075,2015,31
075,2016,64
075,2017,32
076,2013,1
076,2015,8
076,2016,19
076,2017,2
076,2018,2
081,2012,2
081,2014,18
081,2015,73
081,2016,287
081,2017,76
082,2013,4
082,2014,25
082,2015,21
082,2016,52
082,2017,32
083,2009,27
083,2010,8
083,2011,15
083,2012,11
083,2013,16
083,2014,51
083,2015,134
083,2016,359
083,2017,174
083,2018,50
084,2013,9
084,2015,126
084,2016,127
084,2017,433
084,2018,13
086,2015,117
086,2016,9
086,2017,5
086,2018,1
087,2014,2
087,2015,85
087,2016,41
087,2017,11
089,2013,2
089,2014,9
089,2015,42
089,2016,192
089,2017,307
089,2018,4
091,2014,9
091,2015,15
091,2016,25
091,2017,7
092,2011,5
092,2013,22
092,2014,10
092,2015,68
092,2016,103
092,2017,28
092,2018,3
095,2013,2
095,2014,47
095,2015,165
095,2016,1014
095,2017,78
095,2018,15
096,2011,1
096,2013,12
096,2014,53
096,2015,191
096,2016,174
096,2017,64
096,2018,2
099,2008,2
099,2009,5
099,2010,7
099,2011,47
099,2012,101
099,2013,103
099,2014,290
099,2015,318
099,2016,379
099,2017,115
099,2018,72
100,2014,32
100,2015,31
100,2016,107
100,2017,68
100,2018,9
101,2012,3
101,2013,1
101,2014,32
101,2015,31
101,2016,175
101,2017,70
101,2018,1
102,2013,5
102,2014,20
102,2015,145
102,2016,104
102,2017,103
102,2018,12
104,2014,1
104,2015,12
104,2016,130
104,2017,46
105,2013,1
105,2014,2
105,2015,55
105,2016,85
105,2017,9
106,2010,6
106,2011,7
106,2012,7
106,2013,20
106,2014,90
106,2015,201
106,2016,236
106,2017,242
106,2018,3
108,2015,9
108,2016,306
108,2017,190
108,2018,17
109,2014,4
109,2015,12
109,2016,22
109,2017,15
110,2012,1
110,2014,3
110,2015,46
110,2016,28
110,2017,30
111,2015,17
111,2016,194
111,2017,281
111,2018,12
112,2014,15
112,2015,3
112,2016,77
112,2017,104
114,2011,1
114,2013,7
114,2015,20
114,2016,105
114,2017,302
114,2018,7
116,2015,17
116,2016,115
116,2017,14
117,2011,3
117,2012,8
117,2013,3
117,2014,2
117,2015,17
117,2016,52
117,2017,80
117,2018,1
118,2008,7
118,2009,7
118,2010,2
118,2011,307
118,2012,21
118,2013,105
118,2014,621
118,2015,1059
118,2016,268
118,2017,126
118,2018,13
119,2010,2
119,2012,17
119,2013,39
119,2014,98
119,2015,187
119,2016,450
119,2017,206
119,2018,15
122,2010,3
122,2011,6
122,2012,1
122,2013,18
122,2015,25
122,2016,84
122,2017,74
122,2018,4
123,2011,3
123,2012,20
123,2013,131
123,2014,138
123,2015,772
123,2016,1506
123,2017,1350
123,2018,92
124,2012,1
124,2013,2
124,2014,4
124,2015,40
124,2016,370
124,2017,569
124,2018,103
125,2015,3
125,2016,11
125,2017,4
126,2008,2
126,2010,6
126,2011,2
126,2012,9
126,2014,67
126,2015,186
126,2016,380
126,2017,142
127,2016,11
127,2017,5
128,2004,1
128,2008,15
128,2009,135
128,2010,126
128,2011,219
128,2012,78
128,2013,317
128,2014,716
128,2015,1735
128,2016,544
128,2017,486
128,2018,12
131,2010,1
131,2012,21
131,2013,16
131,2014,113
131,2015,152
131,2016,1537
131,2017,2806
131,2018,47
132,2009,1
132,2011,13
132,2013,38
132,2014,5
132,2015,53
132,2016,58
132,2017,18
134,2005,1
134,2008,1
134,2011,6
134,2012,12
134,2013,54
134,2014,87
134,2015,156
134,2016,590
134,2017,284
134,2018,1
135,2013,3
135,2014,55
135,2015,111
135,2016,210
135,2017,249
135,2018,9
136,2007,3
136,2008,1
136,2009,18
136,2011,6
136,2012,10
136,2013,40
136,2014,86
136,2015,263
136,2016,286
136,2017,64
136,2018,10
137,2008,1
137,2010,16
137,2011,13
137,2012,50
137,2013,24
137,2014,45
137,2015,234
137,2016,1137
137,2017,773
137,2018,51
138,2011,1
138,2012,1
138,2013,4
138,2014,18
138,2015,65
138,2016,156
138,2017,143
138,2018,4
139,2015,8
139,2016,66
139,2017,38
140,2014,2
140,2015,2
140,2016,9
140,2017,11
141,2011,1
141,2012,8
141,2013,25
141,2014,86
141,2015,225
141,2016,467
141,2017,1673
144,2012,1
144,2014,1
144,2015,13
144,2016,37
144,2017,14
148,2007,5
148,2009,8
148,2011,12
148,2012,20
148,2013,21
148,2014,64
148,2015,266
148,2016,145
148,2017,86
149,2012,2
149,2013,2
149,2014,18
149,2015,20
149,2016,3
149,2017,6
150,2015,12
150,2016,18
150,2017,14
152,2010,1
152,2011,6
152,2012,4
152,2013,7
152,2014,23
152,2015,81
152,2016,141
152,2017,162
152,2018,5
156,2009,8
156,2011,51
156,2012,74
156,2013,109
156,2014,249
156,2015,730
156,2016,1114
156,2017,657
156,2018,36
157,2013,2
157,2014,4
157,2015,4
157,2016,10
157,2017,7
159,2013,4
159,2015,1
159,2016,12
160,2007,9
160,2014,42
160,2015,70
160,2016,645
160,2017,159
160,2018,35
162,2013,65
162,2014,84
162,2015,372
162,2016,361
162,2017,504
164,2012,9
164,2013,2
164,2014,11
164,2015,634
164,2016,142
164,2017,62
164,2018,39
165,2008,4
165,2009,19
165,2010,18
165,2011,18
165,2012,12
165,2013,132
165,2014,274
165,2015,543
165,2016,371
165,2017,228
165,2018,45
166,2008,7
166,2010,3
166,2011,29
166,2012,42
166,2013,308
166,2014,766
166,2015,1278
166,2016,2724
166,2017,1227
166,2018,135
168,2015,1
168,2017,3
169,2012,12
169,2013,6
169,2014,23
169,2015,44
169,2016,82
169,2017,14
171,2015,2
171,2016,2
172,2014,18
172,2015,12
172,2016,219
172,2017,165
172,2018,4
173,2010,12
173,2011,4
173,2012,13
173,2013,20
173,2014,224
173,2015,315
173,2016,224
173,2017,47
174,2009,1
174,2010,1
174,2012,12
174,2013,18
174,2014,43
174,2015,260
174,2016,600
174,2017,1144
174,2018,137
175,2011,6
175,2012,2
175,2013,9
175,2014,228
175,2015,467
175,2016,1074
175,2017,368
177,2014,22
177,2015,44
177,2016,134
177,2017,16
178,2014,17
178,2016,5
178,2017,2
180,2011,5
180,2012,13
180,2013,19
180,2014,239
180,2015,284
180,2016,1383
180,2017,1483
180,2018,46
181,2015,28
181,2016,221
181,2017,93
182,2006,5
182,2009,5
182,2011,4
182,2012,12
182,2013,6
182,2014,30
182,2015,71
182,2016,118
182,2017,83
184,2014,8
184,2015,26
184,2016,70
184,2017,8
186,2016,6
186,2017,22
187,2014,25
187,2015,241
187,2016,494
187,2017,80
187,2018,4
188,2009,1
188,2010,2
188,2012,1
188,2013,1
188,2014,142
188,2015,88
188,2016,423
188,2017,580
188,2018,9
190,2013,5
190,2014,12
190,2015,16
190,2016,48
190,2017,14
191,2015,19
191,2016,12
191,2017,1
191,2018,4
192,2009,1
192,2010,1
192,2012,3
192,2013,6
192,2014,3
192,2015,36
192,2016,350
192,2017,189
193,2015,3
193,2016,8
193,2017,24
193,2018,2
194,2015,1
194,2017,107
196,2016,6
198,2012,2
198,2014,20
198,2015,4
198,2016,288
198,2017,754
198,2018,138
200,2012,6
200,2014,17
200,2015,400
200,2016,781
200,2017,462
200,2018,23
201,2012,2
201,2013,1
201,2014,1
201,2015,46
201,2016,50
202,2013,1
202,2014,6
202,2015,98
202,2016,41
202,2017,21
202,2018,1
203,2013,38
203,2014,15
203,2015,68
203,2016,22
203,2017,47
204,2009,6
204,2011,24
204,2012,6
204,2013,47
204,2014,131
204,2015,228
204,2016,323
204,2017,135
204,2018,11
205,2011,32
205,2012,28
205,2013,27
205,2014,46
205,2015,116
205,2016,416
205,2017,148
205,2018,3
206,2009,6
206,2010,17
206,2011,13
206,2012,53
206,2013,53
206,2014,84
206,2015,377
206,2016,662
206,2017,599
206,2018,29
208,2012,7
208,2013,3
208,2014,10
208,2015,53
208,2016,202
208,2017,219
208,2018,13
209,2009,1
209,2012,3
209,2013,9
209,2014,16
209,2015,55
209,2016,194
209,2017,233
209,2018,2
210,2010,24
210,2011,16
210,2012,79
210,2013,95
210,2014,453
210,2015,1008
210,2016,1368
210,2017,1003
210,2018,147
211,2009,2
211,2011,15
211,2012,10
211,2013,18
211,2014,19
211,2015,111
211,2016,485
211,2017,991
211,2018,225
212,2012,4
212,2013,1
212,2014,4
212,2015,48
212,2016,14
212,2018,5
213,2015,17
213,2016,27
213,2017,16
215,2009,7
215,2010,5
215,2011,13
215,2012,4
215,2013,54
215,2014,27
215,2015,152
215,2016,72
215,2017,73
215,2018,5
216,2010,1
216,2011,2
216,2014,67
216,2015,86
216,2016,235
216,2017,350
216,2018,5
218,2014,4
218,2015,3
218,2016,21
218,2017,68
218,2018,1
219,2006,3
219,2007,1
219,2008,31
219,2009,30
219,2010,9
219,2011,76
219,2012,201
219,2013,342
219,2014,488
219,2015,769
219,2016,734
219,2017,615
219,2018,80
220,2008,9
220,2009,18
220,2010,40
220,2011,3
220,2012,68
220,2013,19
220,2014,79
220,2015,378
220,2016,658
220,2017,433
220,2018,10
221,2009,3
221,2010,12
221,2011,3
221,2012,5
221,2013,1
221,2014,188
221,2015,74
221,2016,172
221,2017,135
222,2010,12
222,2011,9
222,2012,36
222,2013,32
222,2014,86
222,2015,291
222,2016,796
222,2017,698
222,2018,53
223,2011,1
223,2016,22
223,2017,22
224,2009,1
224,2010,4
224,2013,20
224,2014,148
224,2015,136
224,2016,764
224,2017,714
224,2018,112
225,2013,2
225,2014,5
225,2015,10
225,2016,31
225,2017,11
226,2015,3
226,2016,17
226,2017,4
227,2011,1102
227,2012,1
227,2013,4350
227,2014,19556
227,2015,75011
227,2016,42126
227,2017,13315
228,2010,1
228,2012,2
228,2014,31
228,2015,17
228,2016,131
228,2017,168
228,2018,22
229,2011,1
229,2013,37
229,2014,23
229,2015,89
229,2016,161
229,2017,115
229,2018,5
232,2015,4
232,2016,15
232,2017,7
235,2006,4
235,2008,42
235,2010,3
235,2013,142
235,2014,155
235,2015,508
235,2016,1795
235,2017,4533
235,2018,534
236,2010,6
236,2011,4
236,2012,7
236,2013,4
236,2014,24
236,2015,282
236,2016,161
236,2017,144
236,2018,56
237,2011,5
237,2012,4
237,2013,9
237,2014,44
237,2015,1
237,2016,15
237,2017,36
237,2018,2
238,2015,5
238,2016,31
238,2017,2
239,2008,1
239,2009,2
239,2010,12
239,2011,8
239,2012,16
239,2013,259
239,2014,209
239,2015,209
239,2016,463
239,2017,526
239,2018,11
241,2013,31
241,2014,81
241,2015,86
241,2016,26
241,2017,17
242,2011,2
242,2013,19
242,2014,51
242,2015,104
242,2016,244
242,2017,150
242,2018,36
244,2011,8
244,2012,46
244,2013,81
244,2014,233
244,2015,499
244,2016,1546
244,2017,451
244,2018,86
246,2015,18
246,2016,33
246,2017,8
246,2018,17
248,2009,2
248,2010,1
248,2011,2
248,2012,8
248,2013,67
248,2014,58
248,2015,397
248,2016,1079
248,2017,1472
248,2018,66
249,2014,19
249,2015,2
249,2016,19
249,2017,11
250,2009,2
250,2010,2
250,2011,8
250,2012,55
250,2013,62
250,2014,685
250,2015,705
250,2016,2874
250,2017,3198
250,2018,325
251,2012,5
251,2013,4
251,2014,12
251,2015,127
251,2016,497
251,2017,296
251,2018,176
252,2010,3
252,2011,7
252,2012,25
252,2013,71
252,2014,115
252,2015,405
252,2016,849
252,2017,557
252,2018,17
254,2012,1
254,2013,1
254,2014,42
254,2015,116
254,2016,205
254,2017,93
254,2018,11
256,2010,4
256,2011,2
256,2014,20
256,2015,25
256,2016,61
256,2017,10
257,2007,28
257,2008,14
257,2009,9
257,2010,114
257,2011,148
257,2012,162
257,2013,616
257,2014,1280
257,2015,3587
257,2016,10279
257,2017,20740
257,2018,1991
261,2014,21
261,2015,81
261,2016,178
261,2017,57
264,2009,8
264,2011,6
264,2012,61
264,2013,80
264,2014,413
264,2015,1112
264,2016,1642
264,2017,579
264,2018,67
266,2011,2
266,2014,3
266,2015,93
266,2016,388
266,2017,104
267,2012,1
267,2013,6
267,2014,27
267,2015,4
267,2016,116
267,2017,45
269,2012,7
269,2013,1
269,2014,52
269,2015,90
269,2016,65
269,2017,45
270,2015,10
270,2016,82
270,2017,85
270,2018,13
271,2012,1
271,2014,3
271,2015,59
271,2016,194
271,2017,399
271,2018,23
273,2006,9
273,2013,78
273,2014,16
273,2015,208
273,2016,823
273,2017,1158
273,2018,8
277,2010,3
277,2011,5
277,2012,13
277,2013,4
277,2014,26
277,2015,224
277,2016,239
277,2017,128
279,2014,3
279,2015,8
279,2016,126
279,2017,149
279,2018,17
280,2009,3
280,2011,3
280,2013,24
280,2014,89
280,2015,289
280,2016,1744
280,2017,2080
280,2018,69
281,2014,3
281,2015,3
281,2017,6
283,2010,6
283,2011,2
283,2012,2
283,2013,13
283,2014,53
283,2015,67
283,2016,44
283,2017,160
285,2009,4
285,2012,18
285,2013,12
285,2014,142
285,2015,167
285,2016,277
285,2017,87
289,2015,3
289,2016,6
289,2017,4
290,2010,1
290,2012,25
290,2013,2
290,2014,28
290,2015,57
290,2016,525
290,2017,349
290,2018,13
291,2015,12
291,2016,4
292,2011,33
292,2012,45
292,2013,5
292,2014,334
292,2015,341
292,2016,194
292,2017,62
292,2018,8
293,2009,8
293,2014,5
293,2015,2
293,2016,163
293,2017,59
293,2018,3
294,2013,3
294,2014,3
294,2015,12
294,2016,99
294,2017,133
294,2018,11
295,2014,2
295,2015,2
295,2016,2
295,2017,1
296,2014,8
296,2015,154
296,2016,1294
296,2017,1205
296,2018,17
297,2011,3
297,2012,4
297,2014,24
297,2015,219
297,2016,2354
297,2017,2153
297,2018,131
298,2016,4
298,2017,3
299,2012,3
299,2014,71
299,2015,28
299,2016,190
299,2017,57
299,2018,4
300,2015,1
301,2014,19
301,2015,121
301,2016,127
301,2017,81
303,2013,6
303,2014,1
303,2015,9
303,2016,219
303,2017,58
305,2014,1
305,2015,20
305,2016,78
305,2017,33
307,2011,59
307,2012,193
307,2013,340
307,2014,1205
307,2015,1440
307,2016,3257
307,2017,1673
307,2018,153
310,2010,1
310,2012,27
310,2013,18
310,2014,342
310,2015,935
310,2016,1535
310,2017,1249
310,2018,73
312,2011,3
312,2012,2
312,2013,69
312,2014,16
312,2015,66
312,2016,349
312,2017,559
312,2018,39
313,2013,24
313,2014,78
313,2015,51
313,2016,163
313,2017,184
313,2018,86
315,2010,94
315,2011,47
315,2012,44
315,2013,78
315,2014,120
315,2015,245
315,2016,1852
315,2017,2869
315,2018,454
318,2008,6
318,2010,2
318,2012,6
318,2013,22
318,2014,96
318,2015,721
318,2016,2779
318,2017,1686
318,2018,425
320,2007,7
320,2009,5
320,2011,9
320,2012,64
320,2013,415
320,2014,460
320,2015,1299
320,2016,3762
320,2017,2083
320,2018,101
322,2014,12
322,2015,23
322,2016,40
322,2017,59
322,2018,1
323,2011,3
323,2013,5
323,2014,13
323,2015,105
323,2016,400
323,2017,3958
323,2018,21
324,2007,2
324,2009,2
324,2011,3
324,2012,182
324,2013,292
324,2014,713
324,2015,1924
324,2016,2702
324,2017,1454
324,2018,135
326,2013,129
326,2014,48
326,2015,8
326,2016,179
326,2017,620
326,2018,3
327,2012,6
327,2014,135
327,2015,202
327,2016,1717
327,2017,1761
327,2018,28
329,2016,13
330,2013,5
330,2014,331
330,2015,116
330,2016,314
330,2017,669
330,2018,24
331,2015,10
331,2016,230
331,2017,86
331,2018,25
332,2016,2
333,2013,2
333,2014,2
333,2015,233
333,2016,3905
333,2017,999
333,2018,186
335,2013,4
335,2014,21
335,2015,73
335,2016,140
335,2017,127
336,2012,4
336,2013,25
336,2014,57
336,2015,140
336,2016,228
336,2017,100
336,2018,2
337,2010,2
337,2014,9
337,2015,6
337,2016,84
337,2017,59
337,2018,2
338,2015,57
338,2016,24
338,2017,81
338,2018,3
340,2005,11
340,2007,2
340,2008,8
340,2009,10
340,2010,20
340,2011,23
340,2012,72
340,2013,174
340,2014,792
340,2015,1985
340,2016,4844
340,2017,8005
340,2018,1484
341,2013,3
341,2014,7
341,2015,31
341,2016,117
341,2017,360
341,2018,73
342,2006,1
342,2012,25
342,2013,26
342,2014,149
342,2015,898
342,2016,870
342,2017,375
342,2018,50
343,2012,57
343,2013,256
343,2014,169
343,2015,1729
343,2016,4865
343,2017,877
343,2018,101
345,2005,1
345,2006,48
345,2007,17
345,2008,8
345,2009,16
345,2010,201
345,2011,485
345,2012,574
345,2013,656
345,2014,1801
345,2015,5468
345,2016,8396
345,2017,6946
345,2018,598
347,2012,1
347,2013,39
347,2014,7
347,2015,81
347,2016,1345
347,2017,2188
347,2018,575
348,2010,20
348,2011,142
348,2012,229
348,2013,832
348,2014,1095
348,2015,3243
348,2016,5726
348,2017,7302
348,2018,1316
349,2011,43
349,2012,36
349,2013,59
349,2014,83
349,2015,237
349,2016,772
349,2017,547
349,2018,24
351,2010,1
351,2013,15
351,2014,58
351,2015,294
351,2016,1139
351,2017,1351
351,2018,11
352,2017,9
353,2010,5
353,2013,67
353,2014,47
353,2015,45
353,2016,136
353,2017,492
353,2018,24
355,2009,3
355,2011,3
355,2012,9
355,2013,12
355,2014,156
355,2015,193
355,2016,460
355,2017,735
355,2018,59
356,2010,12
356,2012,3
356,2013,262
356,2014,144
356,2015,648
356,2016,1826
356,2017,2505
356,2018,236
358,2012,5
358,2013,8
358,2014,48
358,2015,436
358,2016,985
358,2017,1335
358,2018,70
359,2009,5
359,2010,9
359,2011,1
359,2012,47
359,2013,47
359,2014,259
359,2015,1415
359,2016,2994
359,2017,3314
359,2018,133
360,2015,49
360,2016,111
360,2017,744
360,2018,81
361,2008,13
361,2010,9
361,2011,13
361,2012,14
361,2013,76
361,2014,3220
361,2015,1816
361,2016,3478
361,2017,3638
361,2018,373
362,2007,1
362,2009,1
362,2010,6
362,2011,2
362,2012,96
362,2013,212
362,2014,892
362,2015,1497
362,2016,3996
362,2017,2805
362,2018,97
363,2010,1
363,2011,1
363,2012,1
363,2013,24
363,2014,51
363,2015,256
363,2016,578
363,2017,1365
363,2018,108
365,2010,4
365,2012,40
365,2013,57
365,2014,162
365,2015,344
365,2016,1274
365,2017,4736
365,2018,754
366,2012,2
366,2013,44
366,2014,92
366,2015,320
366,2016,465
366,2017,195
366,2018,9
367,2009,1
367,2010,3
367,2011,18
367,2012,25
367,2013,30
367,2014,118
367,2015,308
367,2016,886
367,2017,354
367,2018,52
368,2014,7
368,2015,27
368,2016,264
368,2017,294
369,2015,22
369,2016,34
369,2017,224
369,2018,15
370,2006,18
370,2007,1
370,2008,53
370,2009,1
370,2010,112
370,2011,83
370,2012,302
370,2013,529
370,2014,2137
370,2015,4247
370,2016,14647
370,2017,8060
370,2018,668
372,2014,121
372,2015,71
372,2016,156
372,2017,472
372,2018,10
373,2008,1
373,2014,18
373,2015,6
374,2013,15
374,2014,74
374,2015,163
374,2016,222
374,2017,95
375,2007,3
375,2008,2
375,2009,38
375,2010,82
375,2011,143
375,2012,52
375,2013,141
375,2014,301
375,2015,1586
375,2016,4266
375,2017,6566
375,2018,743
376,2011,13
376,2012,22
376,2013,23
376,2014,9
376,2015,36
376,2016,54
376,2017,20
377,2015,9
377,2016,194
377,2017,122
378,2010,2
378,2011,7
378,2012,4
378,2013,9
378,2014,248
378,2015,1572
378,2016,1653
378,2017,947
378,2018,19
379,2007,4
379,2011,2
379,2012,9
379,2014,78
379,2015,309
379,2016,403
379,2017,1185
379,2018,148
380,2008,1
380,2011,4
380,2012,16
380,2013,12
380,2014,45
380,2015,207
380,2016,258
380,2017,367
380,2018,16
381,2008,3
381,2009,2
381,2011,1
381,2012,116
381,2013,203
381,2014,215
381,2015,781
381,2016,2245
381,2017,3532
381,2018,562
382,2009,10
382,2010,15
382,2011,10
382,2012,36
382,2013,176
382,2014,314
382,2015,2090
382,2016,6512
382,2017,6241
382,2018,431
383,2007,1
383,2008,1
383,2011,7
383,2012,42
383,2013,39
383,2014,8
383,2015,69
383,2016,140
383,2017,107
384,2011,1
384,2014,1
384,2015,65
384,2016,291
384,2017,406
384,2018,18
385,2012,78
385,2013,248
385,2014,122
385,2015,332
385,2016,1717
385,2017,4995
385,2018,297
386,2010,3
386,2011,3
386,2013,41
386,2014,98
386,2015,247
386,2016,388
386,2017,251
386,2018,8
388,2016,1
388,2017,4
388,2018,2
392,2009,2
392,2012,2
392,2013,94
392,2014,172
392,2015,160
392,2016,253
392,2017,124
396,2012,18
396,2015,59
396,2016,282
396,2017,255
396,2018,8
398,2010,9
398,2011,5
398,2012,105
398,2013,72
398,2014,254
398,2015,150
398,2016,874
398,2017,2378
398,2018,322
399,2014,4
399,2015,42
399,2016,377
399,2017,1857
399,2018,133
400,2015,9
400,2016,118
400,2017,21
400,2018,34
401,2011,2
401,2013,7
401,2015,36
401,2016,162
401,2017,224
401,2018,8
402,2007,9
402,2013,19
402,2017,16
403,2010,8
403,2012,11
403,2013,3
403,2014,110
403,2015,606
403,2016,421
403,2017,75
403,2018,1
404,2011,9
404,2012,3
404,2013,1
404,2014,3
404,2015,17
404,2016,126
404,2017,242
404,2018,11
405,2011,3
405,2012,4
405,2013,8
405,2014,30
405,2015,51
405,2016,109
405,2017,439
405,2018,2
406,2014,7
406,2015,53
406,2016,242
406,2017,153
406,2018,7
407,2009,4
407,2013,12
407,2014,20
407,2015,74
407,2016,101
407,2017,79
407,2018,4
408,2014,2
408,2015,80
408,2016,155
408,2017,179
408,2018,1
409,2015,2
409,2016,63
409,2017,87
410,2014,1
410,2015,9
410,2016,55
410,2017,39
411,2011,7
411,2013,2
411,2014,15
411,2015,73
411,2016,337
411,2017,140
412,2014,1
412,2015,2
412,2017,2
413,2013,1
413,2015,13
414,2011,1
414,2012,21
414,2013,78
414,2014,36
414,2015,337
414,2016,592
414,2017,404
414,2018,19
415,2007,6
415,2010,2
415,2011,17
415,2012,132
415,2013,199
415,2014,270
415,2015,1991
415,2016,1865
415,2017,270
415,2018,45
416,2010,7
416,2011,11
416,2012,45
416,2013,58
416,2014,134
416,2015,1094
416,2016,916
416,2017,45
416,2018,3
417,2008,3
417,2010,3
417,2011,13
417,2012,105
417,2013,111
417,2014,579
417,2015,825
417,2016,375
417,2017,537
417,2018,91
418,2012,7
418,2013,3
418,2014,13
418,2015,102
418,2016,102
418,2017,158
419,2012,10
419,2013,2
419,2014,86
419,2015,49
419,2016,297
419,2017,16
419,2018,20
420,2011,1
420,2012,1
420,2013,7
420,2014,19
420,2015,74
420,2016,112
420,2017,203
422,2006,2
422,2009,3
422,2010,3
422,2011,26
422,2012,6
422,2013,29
422,2014,262
422,2015,1219
422,2016,1648
422,2017,847
422,2018,61
423,2009,11
423,2013,6
423,2014,112
